小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 复兴南里, 通州 , 果园 ,432万, 3室2厅2卫 ,108平米, 40000元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483061458.html
 建投国贸·瑨上, 通州 , 通州其它 ,275万, 2室1厅1卫 ,75平米, 36667元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483061404.html
 金融街武夷融御一期, 通州 , 武夷花园 ,1190万, 4室2厅3卫 ,176平米, 67614元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483061373.html
 北投晟景汀澜, 通州 , 北关 ,430万, 3室2厅2卫 ,100平米, 43000元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483061379.html
 新光大中心公寓, 通州 , 北关 ,300万, 3室1厅1卫 ,97平米, 30928元/平米 ,西,中层,精装修,https://esf.fang.com/chushou/3_483061400.html
 K2十里春风别墅, 通州 , 通州其它 ,429万, 4室2厅3卫 ,170平米, 25235元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483061390.html
 格拉斯小镇, 通州 , 通州其它 ,2120万, 5室3厅4卫 ,390平米, 54359元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_483061393.html
 合景中心公寓, 通州 , 武夷花园 ,345万, 3室2厅2卫 ,117.98平米, 29242元/平米 ,东南,高层,精装修,https://esf.fang.com/chushou/3_483061328.html
 建投国贸·瑨上, 通州 , 通州其它 ,275万, 2室2厅1卫 ,75平米, 36667元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_483061195.html
 新怡家园, 东城 , 崇文门 ,2080万, 3室2厅2卫 ,163.63平米, 127116元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482886827.html
 红山世家, 西城 , 广安门 ,1050万, 2室1厅1卫 ,91.98平米, 114155元/平米 ,西,低层,简装修,https://esf.fang.com/chushou/3_483060651.html
 新城国际, 朝阳 , CBD ,2000万, 3室2厅2卫 ,188.55平米, 106073元/平米 ,东西,中层,精装修,https://esf.fang.com/chushou/3_483060317.html
 凯德麓语, 昌平 , 昌平其它 ,1188万, 6室5厅7卫 ,507.21平米, 23422元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_482466302.html
 上海沙龙, 大兴 , 亦庄 ,760万, 3室2厅2卫 ,122.18平米, 62203元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483060005.html
 上海沙龙, 大兴 , 亦庄 ,848万, 3室1厅2卫 ,160平米, 53000元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483060006.html
 上海沙龙, 大兴 , 亦庄 ,760万, 3室2厅2卫 ,129.92平米, 58498元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483059985.html
 上海沙龙, 大兴 , 亦庄 ,550万, 2室2厅1卫 ,93平米, 59140元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483059986.html
 上海沙龙, 大兴 , 亦庄 ,1050万, 3室2厅2卫 ,207平米, 50725元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483059984.html
 上海沙龙, 大兴 , 亦庄 ,990万, 3室2厅2卫 ,160平米, 61875元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483059983.html
 美树假日嘉园别墅, 昌平 , 北七家 ,959万, 5室2厅3卫 ,218.59平米, 43872元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482883465.html
 国誉燕园, 昌平 , 高教园 ,378万, 3室2厅2卫 ,98平米, 38571元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483059222.html
 梧桐星宸, 昌平 , 沙河 ,408万, 2室1厅1卫 ,75平米, 54400元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483059018.html
 世茂奥临花园, 朝阳 , 北苑 ,1550万, 3室2厅2卫 ,174平米, 89080元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482809065.html
 香溪度, 海淀 , 田村 ,1580万, 4室2厅3卫 ,186.88平米, 84546元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483058174.html
 北京印象, 海淀 , 定慧寺 ,715万, 2室1厅1卫 ,100.19平米, 71364元/平米 ,北,低层,精装修,https://esf.fang.com/chushou/3_482796843.html
 澳洲康都, 朝阳 , 望京 ,1130万, 3室2厅2卫 ,141平米, 80142元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482709915.html
 中海雅园, 海淀 , 紫竹桥 ,1050万, 2室2厅2卫 ,115.64平米, 90799元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483020471.html
 中海雅园, 海淀 , 紫竹桥 ,1050万, 2室2厅2卫 ,115.64平米, 90799元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483036612.html
 北京香颂, 朝阳 , 望京 ,1750万, 4室2厅3卫 ,224.2平米, 78055元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483043483.html
 华润橡树湾, 海淀 , 清河 ,930万, 2室1厅1卫 ,88.81平米, 104718元/平米 ,东南,高层,精装修,https://esf.fang.com/chushou/3_483056386.html
 华瀚福园, 朝阳 , 东坝 ,175万, 1室1厅1卫 ,53.39平米, 32778元/平米 ,南,高层,简装修,https://esf.fang.com/chushou/3_483056384.html
 紫金长安, 海淀 , 五棵松 ,1498万, 2室1厅1卫 ,116.26平米, 128849元/平米 ,东西,中层,精装修,https://esf.fang.com/chushou/3_482728560.html
 紫金长安, 海淀 , 五棵松 ,1498万, 2室1厅1卫 ,116.26平米, 128849元/平米 ,东西,中层,精装修,https://esf.fang.com/chushou/3_482791939.html
 冠城园, 海淀 , 马甸 ,3150万, 5室2厅3卫 ,364.4平米, 86443元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_482942207.html
 金隅上城郡, 昌平 , 北七家 ,798万, 4室2厅4卫 ,206.95平米, 38560元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_479302941.html
 金隅上城郡, 昌平 , 北七家 ,798万, 4室2厅4卫 ,206.95平米, 38560元/平米 ,南, 底层 ,毛坯,https://esf.fang.com/chushou/10_479769477.html
 鹿港嘉苑, 朝阳 , 望京 ,1000万, 2室2厅1卫 ,125.91平米, 79422元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483055699.html
 鹿港嘉苑, 朝阳 , 望京 ,1440万, 4室2厅2卫 ,192平米, 75000元/平米 ,东南北,中层,精装修,https://esf.fang.com/chushou/3_483055758.html
 上地东里, 海淀 , 上地 ,1275万, 3室2厅2卫 ,127.28平米, 100173元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483055662.html
 上地西里, 海淀 , 上地 ,1528万, 4室2厅2卫 ,181.93平米, 83988元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483055603.html
 合生·金茂东叁金茂府, 丰台 , 成寿寺 ,1450万, 4室2厅2卫 ,150平米, 96667元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483055551.html
 金地·璟宸, 房山 , 良乡 ,585万, 4室2厅2卫 ,146平米, 40068元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/3_483055505.html
 林肯公园C区住宅, 大兴 , 亦庄 ,990万, 3室2厅2卫 ,148.99平米, 66447元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482356816.html
 中海紫御公馆, 东城 , 永定门 ,1119万, 2室2厅1卫 ,91.86平米, 121816元/平米 ,南,低层,豪华装修,https://esf.fang.com/chushou/3_482408910.html
 怀柔东关一区, 怀柔 , 怀柔城区 ,175万, 3室1厅1卫 ,77.28平米, 22645元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483054867.html
 恩济里, 海淀 , 定慧寺 ,455万, 2室1厅1卫 ,58.51平米, 77764元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482797295.html
 金台园小区, 怀柔 , 怀柔城区 ,185万, 3室1厅1卫 ,77.97平米, 23727元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483054880.html
 北人家园 , 通州 , 万达 ,265万, 2室1厅1卫 ,80.33平米, 32989元/平米 ,东西,低层,精装修,https://esf.fang.com/chushou/3_483054639.html
 北京GOLF公寓, 朝阳 , 朝阳公园 ,1900万, 3室2厅3卫 ,274.39平米, 69245元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483054585.html
 博雅园, 朝阳 , 朝阳公园 ,1150万, 3室2厅2卫 ,170平米, 67647元/平米 ,北,中层,精装修,https://esf.fang.com/chushou/3_483054552.html
 水上华城, 东城 , 广渠门内 ,1659万, 3室2厅2卫 ,196.89平米, 84260元/平米 ,东西,低层,精装修,https://esf.fang.com/chushou/3_482174959.html
 博雅园, 朝阳 , 朝阳公园 ,1600万, 4室2厅2卫 ,226.36平米, 70684元/平米 ,南,低层,精装修,https://esf.fang.com/chushou/3_483054464.html
 西环里, 昌平 , 昌平县城 ,115万, 1室1厅1卫 ,56.53平米, 20343元/平米 ,东西,顶层,精装修,https://esf.fang.com/chushou/3_483054422.html
 宁馨苑, 昌平 , 昌平县城 ,570万, 4室2厅2卫 ,218.87平米, 26043元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483054289.html
 水关新村, 昌平 , 昌平县城 ,165万, 2室1厅1卫 ,64.45平米, 25601元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/3_483054259.html
 万通天竺新新家园, 顺义 , 天竺 ,2450万, 暂无 ,390.45平米, 62748元/平米 ,南,顶层,简装修,https://esf.fang.com/chushou/10_483054246.html
 润泽庄园墅郡, 朝阳 , 北苑 ,3199万, 暂无 ,403.6平米, 79262元/平米 ,南,顶层,简装修,https://esf.fang.com/chushou/10_483054219.html
 荣丰2008, 西城 , 广安门 ,2280万, 6室2厅5卫 ,242.93平米, 93854元/平米 ,西北, 地下 ,豪华装修,https://esf.fang.com/chushou/3_483054195.html
 荣丰2008, 西城 , 广安门 ,385万, 1室1厅1卫 ,30.27平米, 127189元/平米 ,北,顶层,简装修,https://esf.fang.com/chushou/3_483054094.html
 高家园, 朝阳 , 大山子 ,580万, 4室0厅2卫 ,103.81平米, 55871元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483054048.html
 海润国际, 朝阳 , 大山子 ,1590万, 4室2厅2卫 ,243.21平米, 65376元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483053941.html
 润泽庄园墅郡, 朝阳 , 北苑 ,3566万, 5室2厅5卫 ,417.03平米, 85509元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483053239.html
 瑞海家园三区, 大兴 , 西红门 ,365万, 2室1厅1卫 ,96平米, 38021元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483053217.html
 呼家楼北里, 朝阳 , 东大桥 ,388万, 2室1厅1卫 ,67.65平米, 57354元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483042756.html
 江南山水, 朝阳 , 十八里店 ,1170万, 4室2厅1卫 ,296.13平米, 39510元/平米 ,南北, 底层 ,中装修,https://esf.fang.com/chushou/3_483052920.html
 天资璟庭, 房山 , 长阳 ,295万, 2室2厅1卫 ,104.83平米, 28141元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483052898.html
 西潞苑, 通州 , 北关 ,185万, 2室1厅1卫 ,70.95平米, 26075元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_482856609.html
 湾流汇, 昌平 , 小汤山 ,1080万, 5室3厅3卫 ,302.43平米, 35711元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482930971.html
 首开幸福广场, 朝阳 , 东直门 ,830万, 2室1厅1卫 ,127.2平米, 65252元/平米 ,东,中层,精装修,https://esf.fang.com/chushou/3_482996708.html
 成府路20号院, 海淀 , 学院路 ,550万, 2室1厅1卫 ,63.7平米, 86342元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483051344.html
 天之骄子, 朝阳 , 双井 ,1350万, 4室2厅2卫 ,167.83平米, 80439元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483051309.html
 北京四季世家, 朝阳 , 燕莎 ,2100万, 2室2厅3卫 ,243.3平米, 86313元/平米 ,南,低层,精装修,https://esf.fang.com/chushou/3_483050906.html
 瑞海家园三区, 大兴 , 西红门 ,395万, 2室2厅1卫 ,107.57平米, 36720元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483050734.html
 招商·都会湾, 昌平 , 南邵 ,339万, 3室1厅1卫 ,88.28平米, 38401元/平米 ,北,中层,精装修,https://esf.fang.com/chushou/3_483050162.html
 滨湖小区, 怀柔 , 怀柔城区 ,125万, 2室1厅1卫 ,56.63平米, 22073元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_482858801.html
 东方蓝海中心, 昌平 , 北七家 ,560万, 3室2厅2卫 ,121.09平米, 46247元/平米 ,南北,高层,毛坯,https://esf.fang.com/chushou/3_482381437.html
 昌平路380号院, 昌平 , 回龙观 ,726万, 4室3厅3卫 ,180平米, 40333元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/3_483048956.html
 金舆东华, 东城 , 东单 ,7580万, 4室2厅3卫 ,443平米, 171106元/平米 ,南,高层,精装修,https://esf.fang.com/chushou/3_483048332.html
 惠景新苑, 房山 , 房山其它 ,60万, 2室1厅1卫 ,67.34平米, 8910元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_483047563.html
 千禧家园, 房山 , 阎村 ,105万, 2室1厅1卫 ,95.98平米, 10940元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483047562.html
 中绿东岳府, 朝阳 , 垡头 ,930万, 3室2厅2卫 ,142平米, 65493元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483047515.html
 优山美地别墅, 顺义 , 中央别墅区 ,2200万, 5室2厅4卫 ,356平米, 61798元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482583950.html
 奥林匹克花园三期, 朝阳 , 东坝 ,755万, 3室2厅2卫 ,122.36平米, 61703元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483046652.html
 奥林匹克花园一期, 朝阳 , 东坝 ,1080万, 3室3厅3卫 ,163.67平米, 65986元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_483046560.html
 奥林匹克花园二期, 朝阳 , 东坝 ,950万, 3室2厅2卫 ,131.15平米, 72436元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483046471.html
 奥林匹克花园四期, 朝阳 , 东坝 ,880万, 3室2厅2卫 ,139.22平米, 63209元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_483046366.html
 首开常青藤, 朝阳 , 东坝 ,1059万, 3室2厅2卫 ,140.64平米, 75299元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483046338.html
 西便门外大街西里, 西城 , 木樨地 ,889万, 2室1厅1卫 ,63.8平米, 139342元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483045879.html
 新302温馨家园, 西城 , 木樨地 ,2280万, 4室1厅2卫 ,165.2平米, 138015元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483045821.html
 莲花池东路甲5号院, 西城 , 木樨地 ,779万, 3室1厅1卫 ,69.1平米, 112735元/平米 ,西北,低层,精装修,https://esf.fang.com/chushou/3_483045815.html
 月坛南街7号院, 西城 , 月坛 ,780万, 4室1厅1卫 ,76.4平米, 102094元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_483045758.html
 宏仁家园, 通州 , 马驹桥 ,196万, 2室1厅1卫 ,85.09平米, 23034元/平米 ,南,低层,简装修,https://esf.fang.com/chushou/3_483044882.html
 东亚瑞晶苑, 通州 , 马驹桥 ,212万, 2室1厅1卫 ,79.91平米, 26530元/平米 ,南北,高层,中装修,https://esf.fang.com/chushou/3_483044859.html
 东亚瑞晶苑, 通州 , 马驹桥 ,229万, 2室1厅1卫 ,79.31平米, 28874元/平米 ,南,高层,中装修,https://esf.fang.com/chushou/3_483044857.html
 西山庭院, 海淀 , 马连洼 ,1500万, 4室2厅2卫 ,183.58平米, 81708元/平米 ,西南,顶层,精装修,https://esf.fang.com/chushou/3_482516550.html
 远洋东方公馆, 通州 , 梨园 ,999万, 3室2厅1卫 ,180.12平米, 55463元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483008377.html
 壹亮马, 朝阳 , 酒仙桥 ,1980万, 4室2厅4卫 ,219.76平米, 90098元/平米 ,南北, 底层 ,毛坯,https://esf.fang.com/chushou/3_483043866.html
 丽都水岸, 朝阳 , 酒仙桥 ,1500万, 3室2厅2卫 ,176.26平米, 85102元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483043864.html
 亦庄橡树湾, 通州 , 马驹桥 ,615万, 4室2厅1卫 ,141.2平米, 43555元/平米 ,南北,顶层,中装修,https://esf.fang.com/chushou/3_482191290.html
 亦庄橡树湾, 通州 , 马驹桥 ,368万, 3室1厅2卫 ,94.83平米, 38806元/平米 ,东北,低层,精装修,https://esf.fang.com/chushou/3_482245774.html
 京华豪园, 朝阳 , 朝阳门 ,1170万, 3室1厅2卫 ,181.67平米, 64402元/平米 ,南,高层,精装修,https://esf.fang.com/chushou/3_479658900.html
 亦庄橡树湾, 通州 , 马驹桥 ,400万, 4室2厅2卫 ,120平米, 33333元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_482599593.html
 首开国风美仑, 通州 , 马驹桥 ,282万, 3室1厅1卫 ,89.37平米, 31554元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_482732626.html
 紫金长安, 海淀 , 五棵松 ,1760万, 2室2厅2卫 ,128.3平米, 137178元/平米 ,南,高层,精装修,https://esf.fang.com/chushou/3_483042456.html
 紫金长安, 海淀 , 五棵松 ,1400万, 2室1厅1卫 ,99平米, 141414元/平米 ,东西,低层,精装修,https://esf.fang.com/chushou/3_483042455.html
 紫金长安, 海淀 , 五棵松 ,2600万, 4室2厅2卫 ,206平米, 126214元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483042453.html
 凤凰城二期, 朝阳 , 三元桥 ,2120万, 3室2厅3卫 ,236.17平米, 89766元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482763708.html
 凤凰城二期, 朝阳 , 三元桥 ,2120万, 3室2厅3卫 ,236.17平米, 89766元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482485094.html
 誉天下, 顺义 , 中央别墅区 ,1390万, 5室3厅4卫 ,383.11平米, 36282元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_479866978.html
 江南山水, 朝阳 , 十八里店 ,520万, 2室1厅2卫 ,97.01平米, 53603元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_481219032.html
 吕营嘉园C区, 朝阳 , 十八里店 ,580万, 3室2厅2卫 ,134.06平米, 43264元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_483041521.html
 金域东郡, 大兴 , 亦庄 ,630万, 3室1厅1卫 ,90.61平米, 69529元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483041297.html
 新怡家园, 东城 , 崇文门 ,1980万, 2室2厅2卫 ,143.71平米, 137777元/平米 ,南北, 底层 ,精装修,https://esf.fang.com/chushou/3_482886824.html
 富力首开·金禧璞瑅, 顺义 , 顺义其它 ,511万, 5室2厅3卫 ,160平米, 31938元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483040700.html
 珠江峰景, 丰台 , 岳各庄 ,798万, 4室2厅2卫 ,152.49平米, 52331元/平米 ,西南,高层,精装修,https://esf.fang.com/chushou/3_483040460.html
 燕归宁馨园, 朝阳 , 十八里店 ,605万, 3室2厅2卫 ,147.34平米, 41061元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_482572318.html
 新世界家园, 东城 , 崇文门 ,2100万, 3室2厅2卫 ,174.28平米, 120496元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_483039729.html
 北京建工·揽星宸, 房山 , 良乡 ,256万, 3室2厅1卫 ,84平米, 30476元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_483039704.html
 东恒时代三期, 朝阳 , 四惠 ,580万, 2室2厅1卫 ,92.35平米, 62805元/平米 ,西北,顶层,精装修,https://esf.fang.com/chushou/3_481504693.html
 中海苏黎世家, 丰台 , 科技园区 ,898万, 3室2厅2卫 ,131平米, 68550元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482977683.html
 四合欣园, 丰台 , 科技园区 ,335万, 1室1厅1卫 ,56.75平米, 59031元/平米 ,南,低层,简装修,https://esf.fang.com/chushou/3_482977684.html
 富锦嘉园, 丰台 , 科技园区 ,396万, 1室1厅1卫 ,69.86平米, 56685元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_482977682.html
 金隅国际, 朝阳 , 望京 ,995万, 3室2厅1卫 ,194.59平米, 51133元/平米 ,西南,低层,精装修,https://esf.fang.com/chushou/3_482863456.html
 魏家胡同, 东城 , 东四 ,2250万, 3室2厅3卫 ,120平米, 187500元/平米 ,东西南北, 底层 ,豪华装修,https://esf.fang.com/chushou/3_482826553.html
 翡翠公园, 昌平 , 北七家 ,890万, 4室2厅3卫 ,146.78平米, 60635元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_478680548.html
 学府澜湾, 北京周边 , 涿州 ,106万, 3室2厅2卫 ,103.24平米, 10267元/平米 ,南北,低层,毛坯,https://esf.fang.com/chushou/3_483036506.html
 建邦华庭, 房山 , 长阳 ,425万, 3室1厅1卫 ,110.54平米, 38448元/平米 ,南北,低层,豪华装修,https://esf.fang.com/chushou/3_479199216.html
 顺驰蓝调国际, 丰台 , 菜户营 ,1098万, 3室2厅2卫 ,156.33平米, 70236元/平米 ,南北,低层,简装修,https://esf.fang.com/chushou/3_468965367.html
 新景家园西区, 东城 , 崇文门 ,780万, 2室1厅1卫 ,78.71平米, 99098元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_482886530.html
 新景家园东区, 东城 , 崇文门 ,980万, 2室1厅1卫 ,75.69平米, 129475元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482886533.html
 紫玉山庄, 朝阳 , 亚运村 ,2990万, 暂无 ,183平米, 163388元/平米 ,南,顶层,精装修,https://esf.fang.com/chushou/10_479724609.html
 江南山水, 朝阳 , 十八里店 ,680万, 3室2厅1卫 ,130.63平米, 52055元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483035493.html
 南华大街, 怀柔 , 怀柔城区 ,176万, 3室1厅1卫 ,85.66平米, 20546元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483035177.html
 北京城建胜悦居, 怀柔 , 怀柔城区 ,165万, 1室1厅1卫 ,57.99平米, 28453元/平米 ,南,中层,简装修,https://esf.fang.com/chushou/3_483035308.html
 融城园, 怀柔 , 庙城 ,137万, 2室1厅1卫 ,79.92平米, 17142元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483035266.html
 格拉斯小镇, 通州 , 通州其它 ,1990万, 4室3厅4卫 ,388.1平米, 51275元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482770240.html
 中海雅园, 海淀 , 紫竹桥 ,1560万, 3室2厅2卫 ,184.25平米, 84668元/平米 ,西南,低层,精装修,https://esf.fang.com/chushou/3_483033293.html
 安慧北里秀园, 朝阳 , 亚运村 ,417万, 2室1厅1卫 ,63.03平米, 66159元/平米 ,东南,高层,精装修,https://esf.fang.com/chushou/3_483034993.html
 国瑞熙墅, 昌平 , 北七家 ,1270万, 4室2厅5卫 ,409.9平米, 30983元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_483034642.html
 紫金长安, 海淀 , 五棵松 ,2250万, 3室2厅3卫 ,188.82平米, 119161元/平米 ,南北,低层,精装修,https://esf.fang.com/chushou/3_482923478.html
 融泽嘉园, 昌平 , 龙域 ,410万, 2室1厅1卫 ,87.95平米, 46617元/平米 ,南北, 底层 ,简装修,https://esf.fang.com/chushou/3_483032977.html
 成府路20号院, 海淀 , 学院路 ,768万, 3室1厅2卫 ,77.53平米, 99058元/平米 ,南北,顶层,精装修,https://esf.fang.com/chushou/3_483032883.html
 地铁古城家园, 石景山 , 杨庄 ,225万, 1室1厅1卫 ,56.44平米, 39865元/平米 ,西南,中层,精装修,https://esf.fang.com/chushou/3_482604766.html
 中冶未来城, 北京周边 , 涿州 ,80万, 3室2厅2卫 ,95平米, 8421元/平米 ,南北,低层,毛坯,https://esf.fang.com/chushou/3_482062965.html
 榆景苑, 通州 , 北关 ,1350万, 7室4厅4卫 ,336.3平米, 40143元/平米 ,南, 底层 ,简装修,https://esf.fang.com/chushou/10_482996356.html
 天通苑北一区, 昌平 , 天通苑 ,480万, 3室1厅2卫 ,142.62平米, 33656元/平米 ,南北,中层,精装修,https://esf.fang.com/chushou/3_483031482.html
 中建学府印悦, 房山 , 良乡 ,238万, 2室1厅1卫 ,76平米, 31316元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_483031087.html
 新景家园西区, 东城 , 崇文门 ,1298万, 3室2厅2卫 ,115.9平米, 111993元/平米 ,东,中层,精装修,https://esf.fang.com/chushou/3_482886536.html
 柏林郡, 朝阳 , 十八里店 ,370万, 2室1厅1卫 ,83.31平米, 44412元/平米 ,南,低层,精装修,https://esf.fang.com/chushou/3_483030916.html
 柏林郡, 朝阳 , 十八里店 ,370万, 2室1厅1卫 ,83.68平米, 44216元/平米 ,南北,低层,中装修,https://esf.fang.com/chushou/3_483030913.html
 纳帕溪谷, 昌平 , 小汤山 ,1600万, 5室7厅6卫 ,507.9平米, 31502元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482499978.html
 管厂宿舍, 昌平 , 昌平县城 ,159万, 2室1厅1卫 ,68平米, 23382元/平米 ,南,中层,精装修,https://esf.fang.com/chushou/3_483030739.html
 枫丹丽舍, 海淀 , 西三旗 ,998万, 3室2厅2卫 ,149.63平米, 66698元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_483030328.html
 新景家园东区, 东城 , 崇文门 ,630万, 1室1厅1卫 ,63.15平米, 99762元/平米 ,东西,中层,精装修,https://esf.fang.com/chushou/3_482886538.html
 新景家园西区, 东城 , 崇文门 ,799万, 2室1厅1卫 ,75.82平米, 105381元/平米 ,南北,中层,简装修,https://esf.fang.com/chushou/3_482886540.html
 新景家园东区, 东城 , 崇文门 ,850万, 2室1厅1卫 ,82.46平米, 103080元/平米 ,南北,高层,精装修,https://esf.fang.com/chushou/3_482886543.html
 新景家园东区, 东城 , 崇文门 ,560万, 1室1厅1卫 ,59.33平米, 94387元/平米 ,西,低层,精装修,https://esf.fang.com/chushou/3_482886546.html
 新景家园西区, 东城 , 崇文门 ,558万, 1室1厅1卫 ,57.18平米, 97587元/平米 ,西南,中层,精装修,https://esf.fang.com/chushou/3_482993417.html
 碧桂园小区二区, 房山 , 长阳 ,186万, 2室1厅1卫 ,89.02平米, 20894元/平米 ,南北,高层,简装修,https://esf.fang.com/chushou/3_483029008.html
 东方普罗旺斯, 昌平 , 北七家 ,5000万, 12室4厅9卫 ,668.1平米, 74839元/平米 ,南, 底层 ,精装修,https://esf.fang.com/chushou/10_482409495.html
 US联邦公寓, 朝阳 , 燕莎 ,1150万, 2室2厅2卫 ,168.68平米, 68176元/平米 ,西北,高层,豪华装修,https://esf.fang.com/chushou/3_482748303.html
 恋日绿岛, 朝阳 , 十八里店 ,611万, 5室2厅1卫 ,217.1平米, 28144元/平米 ,南北,中层,中装修,https://esf.fang.com/chushou/3_483027560.html
