小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 天运花园, 上城 , 闸弄口 ,460万, 2室2厅2卫 ,124.26平米, 37019元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265029510.html
 现代雅苑, 拱墅 , 德胜 ,330万, 2室2厅1卫 ,89.82平米, 36740元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264692462.html
 新塘家园东区, 上城 , 景芳 ,275万, 3室1厅1卫 ,91.84平米, 29943元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264871986.html
 祥生云浦新语, 西湖 , 转塘 ,375万, 4室2厅2卫 ,129.23平米, 29018元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264970590.html
 水印康庭, 拱墅 , 东新 ,488万, 3室2厅2卫 ,126.67平米, 38525元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264929657.html
 丽晶国际, 萧山 , 钱江世纪城 ,199万, 3室1厅2卫 ,82.82平米, 24028元/平米 ,东北,低层,简装修,https://hz.esf.fang.com/chushou/3_264734516.html
 保亿绿城奥邸国际, 萧山 , 钱江世纪城 ,485万, 3室2厅3卫 ,63.75平米, 76078元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264751297.html
 绿城留香园, 上城 , 三堡 ,1500万, 4室2厅2卫 ,139.13平米, 107813元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264948369.html
 铭和苑柳翠坊, 钱塘 , 金沙湖 ,165万, 2室2厅1卫 ,90.4平米, 18252元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264954397.html
 博印名邸, 萧山 , 新街 ,235万, 3室2厅1卫 ,80.93平米, 29037元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264751368.html
 凤凰北苑, 上城 , 紫阳 ,498万, 3室2厅1卫 ,102.56平米, 48557元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264560209.html
 万家星城, 拱墅 , 东新 ,980万, 3室2厅3卫 ,226.54平米, 43259元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264880998.html
 景瑞阳光城法兰公园, 临平 , 临平 ,168万, 3室2厅2卫 ,94.2平米, 17834元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_265023315.html
 金域兰庭, 萧山 , 义桥 ,145万, 2室2厅1卫 ,83.5平米, 17365元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264492642.html
 铭和苑柳翠坊, 钱塘 , 金沙湖 ,179万, 3室2厅1卫 ,90.4平米, 19801元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264503429.html
 天阳上河, 拱墅 , 和睦 ,550万, 3室2厅2卫 ,125.58平米, 43797元/平米 ,南北,顶层,精装修,https://hz.esf.fang.com/chushou/3_265022250.html
 新城澜颂奥府, 萧山 , 开发区 ,330万, 4室1厅2卫 ,111.72平米, 29538元/平米 ,南北, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264503393.html
 风尚蓝湾, 滨江 , 浦沿 ,65万, 1室1厅1卫 ,43.12平米, 15074元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264709804.html
 德信大江源著, 钱塘 , 大江东 ,170万, 3室2厅2卫 ,87.38平米, 19455元/平米 ,南,低层,毛坯,https://hz.esf.fang.com/chushou/3_264991958.html
 吉兴公寓, 拱墅 , 塘河 ,199万, 2室0厅1卫 ,53.48平米, 37210元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264658105.html
 蚕花园永安坊, 拱墅 , 拱宸桥 ,119万, 3室1厅1卫 ,46.68平米, 25493元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264814706.html
 德胜东村, 拱墅 , 德胜 ,190万, 2室1厅1卫 ,69.44平米, 27362元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264652375.html
 现代景苑, 拱墅 , 德胜 ,628万, 3室2厅2卫 ,132.95平米, 47236元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264472367.html
 九龙仓君廷, 临平 , 塘栖 ,115万, 3室2厅1卫 ,86.86平米, 13240元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_265023004.html
 临江花园, 滨江 , 浦沿 ,480万, 3室2厅1卫 ,150.98平米, 31792元/平米 ,南北,顶层,豪华装修,https://hz.esf.fang.com/chushou/3_264709791.html
 杭樾润府, 拱墅 , 和睦 ,1000万, 4室2厅3卫 ,173.65平米, 57587元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264752787.html
 国信嘉园, 滨江 , 浦沿 ,468万, 2室2厅1卫 ,105.07平米, 44542元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264468443.html
 湘云雅苑, 滨江 , 西兴 ,300万, 5室0厅5卫 ,104.37平米, 28744元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_265023738.html
 绿城留香园, 上城 , 三堡 ,900万, 3室2厅2卫 ,112.35平米, 80107元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265026572.html
 绿地旭辉城, 滨江 , 滨盛 ,1120万, 3室2厅2卫 ,137.75平米, 81307元/平米 ,东南,低层,精装修,https://hz.esf.fang.com/chushou/3_264984565.html
 江南文苑, 滨江 , 浦沿 ,290万, 3室2厅1卫 ,87.45平米, 33162元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264489477.html
 清泰小区, 上城 , 采荷 ,275万, 3室1厅1卫 ,68.09平米, 40388元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_265046276.html
 春熙上和湾, 拱墅 , 三塘 ,455万, 3室2厅2卫 ,95.37平米, 47709元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264928090.html
 蚕花园永宁坊, 拱墅 , 拱宸桥 ,155万, 2室1厅1卫 ,66.18平米, 23421元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264814681.html
 温兴风情苑, 滨江 , 西兴 ,418.88万, 暂无 ,147.55平米, 28389元/平米 ,南北,高层,毛坯,https://hz.esf.fang.com/chushou/3_261614133.html
 万科融信西雅图, 西湖 , 三墩 ,300万, 3室2厅2卫 ,89.13平米, 33659元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264826525.html
 金地天逸, 萧山 , 北干 ,425万, 3室2厅2卫 ,98.32平米, 43226元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264478269.html
 和家园, 西湖 , 西湖 ,380万, 3室2厅1卫 ,88.88平米, 42754元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264735546.html
 水印康庭, 拱墅 , 东新 ,488万, 3室2厅2卫 ,126.67平米, 38525元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264589604.html
 澄之华庭东区, 萧山 , 钱江世纪城 ,868万, 4室2厅3卫 ,147.13平米, 58995元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264985060.html
 融科东南海, 萧山 , 新街 ,300万, 4室2厅2卫 ,115.57平米, 25958元/平米 ,南,高层,豪华装修,https://hz.esf.fang.com/chushou/3_264893396.html
 江南豪园, 滨江 , 西兴 ,650万, 3室2厅2卫 ,152.07平米, 42743元/平米 ,南北,低层,简装修,https://hz.esf.fang.com/chushou/3_264921346.html
 融信杭州世纪, 萧山 , 宁围 ,1000万, 5室2厅3卫 ,190.97平米, 52364元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264938970.html
 凯旋门, 上城 , 采荷 ,730万, 2室2厅1卫 ,86.96平米, 83947元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264546097.html
 天銮公寓, 拱墅 , 申花 ,890万, 3室2厅2卫 ,138.37平米, 64320元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264912665.html
 观品名寓, 萧山 , 钱江世纪城 ,1585万, 5室2厅3卫 ,194.21平米, 81613元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264922416.html
 钱江候潮府, 上城 , 紫阳 ,1670万, 4室2厅2卫 ,139.89平米, 119380元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_263629714.html
 钱塘春晓花园, 滨江 , 西兴 ,288万, 3室2厅2卫 ,79.78平米, 36099元/平米 ,北,高层,精装修,https://hz.esf.fang.com/chushou/3_265039913.html
 西湖明珠公寓, 西湖 , 九莲 ,380万, 3室2厅1卫 ,93.69平米, 40559元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264778516.html
 亲悦里, 上城 , 艮北新城 ,440万, 3室2厅2卫 ,89.94平米, 48922元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_265025847.html
 好学府, 上城 , 紫阳 ,768万, 3室2厅1卫 ,89.12平米, 86176元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264956911.html
 杭氧宿舍, 拱墅 , 德胜 ,200万, 3室1厅1卫 ,73.69平米, 27141元/平米 ,南,顶层,毛坯,https://hz.esf.fang.com/chushou/3_264799691.html
 太阳国际, 滨江 , 浦沿 ,388.88万, 暂无 ,117.18平米, 33187元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264945503.html
 钱江湾花园, 滨江 , 浦沿 ,480万, 3室2厅2卫 ,125.47平米, 38256元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264637638.html
 绿地旭辉城, 滨江 , 滨盛 ,460万, 3室2厅1卫 ,82.02平米, 56084元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264922190.html
 昆仑府, 余杭 , 未来科技城 ,198万, 3室2厅2卫 ,89.2平米, 22197元/平米 ,南, 底层 ,毛坯,https://hz.esf.fang.com/chushou/10_265023134.html
 复地黄龙和山, 西湖 , 西湖 ,230万, 2室2厅1卫 ,73.43平米, 31322元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264735665.html
 杭樾润府, 拱墅 , 和睦 ,760万, 4室2厅2卫 ,139.07平米, 54649元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264658469.html
 滨汇之都, 滨江 , 长河 ,950万, 4室2厅2卫 ,140.55平米, 67592元/平米 ,东南,高层,精装修,https://hz.esf.fang.com/chushou/3_265040226.html
 滨文苑, 滨江 , 浦沿 ,300万, 3室2厅2卫 ,117.12平米, 25615元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264481507.html
 云河大厦, 拱墅 , 湖墅 ,129万, 1室0厅1卫 ,42平米, 30714元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264814356.html
 香源公寓, 拱墅 , 东新 ,300万, 2室2厅1卫 ,88.07平米, 34064元/平米 ,南,中层,毛坯,https://hz.esf.fang.com/chushou/3_264913994.html
 日耀之城, 萧山 , 钱江世纪城 ,618.88万, 暂无 ,143.6平米, 43097元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264752385.html
 太阳国际, 滨江 , 浦沿 ,630万, 4室2厅2卫 ,127.48平米, 49420元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264479293.html
 大塘新村, 拱墅 , 米市巷 ,168万, 2室1厅1卫 ,57.63平米, 29151元/平米 ,南北,顶层,简装修,https://hz.esf.fang.com/chushou/3_264489831.html
 御华府, 临平 , 乔司 ,150万, 3室2厅1卫 ,88.76平米, 16900元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265023344.html
 阳光明朗公寓, 上城 , 丁桥 ,275万, 3室2厅1卫 ,89.71平米, 30654元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264807778.html
 望江府, 上城 , 紫阳 ,1250万, 3室2厅2卫 ,137.63平米, 90823元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264663801.html
 大华海派风景, 余杭 , 良渚 ,185万, 3室2厅1卫 ,84.78平米, 21821元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264991313.html
 首开东城金茂府, 上城 , 城东新城 ,1020万, 4室2厅2卫 ,146.62平米, 69568元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265035598.html
 众安学君里, 余杭 , 闲林 ,140万, 3室2厅1卫 ,89.56平米, 15632元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264601932.html
 万科郡西澜山, 余杭 , 良渚 ,418万, 3室2厅2卫 ,123.25平米, 33915元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264944116.html
 风景蝶院, 滨江 , 长河 ,175万, 2室1厅1卫 ,64.47平米, 27144元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_264989071.html
 东新园望景苑, 拱墅 , 东新 ,580万, 4室2厅3卫 ,196.2平米, 29562元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264977285.html
 绿城桂冠东方, 萧山 , 钱江世纪城 ,920万, 4室2厅2卫 ,147.37平米, 62428元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264652235.html
 钱江新村, 萧山 , 宁围 ,179万, 2室2厅1卫 ,83.52平米, 21432元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264478008.html
 玲珑府, 滨江 , 西兴 ,125万, 3室1厅2卫 ,53.15平米, 23518元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264819851.html
 沈塘新村, 西湖 , 学军 ,300万, 2室1厅1卫 ,53.24平米, 56349元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264880963.html
 东新关, 拱墅 , 朝晖 ,420万, 3室2厅1卫 ,87.93平米, 47765元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_265031073.html
 锦绣江南, 滨江 , 滨盛 ,650万, 3室2厅2卫 ,166.33平米, 39079元/平米 ,南北,中层,简装修,https://hz.esf.fang.com/chushou/3_264793117.html
 德信晓宸, 拱墅 , 万达 ,390万, 3室2厅1卫 ,89.03平米, 43805元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264658863.html
 杭州壹号院二期, 滨江 , 滨盛 ,1200万, 2室2厅2卫 ,181.59平米, 66083元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264987693.html
 临江花园, 滨江 , 浦沿 ,470.49万, 暂无 ,157.25平米, 29920元/平米 ,南北,高层,精装修,https://hz.esf.fang.com/chushou/3_264649640.html
 龙湖天璞, 萧山 , 钱江世纪城 ,860万, 4室2厅2卫 ,137.62平米, 62491元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264651675.html
 时代滨江丹枫四季院, 滨江 , 滨盛 ,978.88万, 暂无 ,165.62平米, 59104元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264831556.html
 翡翠城, 余杭 , 闲林 ,3380万, 6室3厅5卫 ,282.39平米, 119693元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_263193066.html
 国玺悦龙府, 萧山 , 宁围 ,1050万, 暂无 ,271.57平米, 38664元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264974369.html
 金色家园, 上城 , 紫阳 ,950万, 3室2厅2卫 ,131.71平米, 72128元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264769199.html
 贺田尚城, 滨江 , 浦沿 ,360万, 3室2厅2卫 ,132.59平米, 27151元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264637446.html
 金隅森临澜府, 上城 , 笕桥 ,519万, 4室2厅2卫 ,115.09平米, 45095元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264773353.html
 东方郡公寓, 滨江 , 西兴 ,398万, 3室1厅1卫 ,88.29平米, 45079元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264921673.html
 塘河南村, 拱墅 , 塘河 ,135万, 2室1厅1卫 ,54.64平米, 24707元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264490013.html
 府苑新村, 西湖 , 古荡 ,340万, 2室2厅1卫 ,86.34平米, 39379元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264859178.html
 凤起钱潮, 上城 , 三堡 ,1880万, 4室2厅3卫 ,170.77平米, 110090元/平米 ,西,中层,精装修,https://hz.esf.fang.com/chushou/3_264633990.html
 华夏四季, 余杭 , 仓前 ,480万, 3室2厅2卫 ,89平米, 53933元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264931923.html
 东方郡公寓, 滨江 , 西兴 ,450万, 2室2厅1卫 ,89.51平米, 50274元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265031974.html
 西园凤都苑, 余杭 , 老余杭 ,448万, 3室2厅2卫 ,130.91平米, 34222元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264985720.html
 世茂璀璨澜宸, 余杭 , 良渚 ,370万, 3室2厅2卫 ,109平米, 33945元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264488070.html
 南肖埠庆春苑, 上城 , 南肖埠 ,230万, 2室1厅1卫 ,63.12平米, 36439元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_265036776.html
 东新园东荷星苑, 拱墅 , 东新 ,140万, 1室1厅1卫 ,41.3平米, 33898元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_265033614.html
 大关西五苑, 拱墅 , 大关 ,86万, 1室1厅1卫 ,31.07平米, 27679元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_265026906.html
 武林府, 拱墅 , 朝晖 ,299万, 1室1厅1卫 ,54.24平米, 55125元/平米 ,西,高层,精装修,https://hz.esf.fang.com/chushou/3_264858878.html
 招商越秀公园1872, 上城 , 艮北新城 ,598万, 3室2厅2卫 ,107.7平米, 55525元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264967472.html
 大关东八苑, 拱墅 , 大关 ,165万, 3室1厅1卫 ,68.72平米, 24010元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_265045292.html
 金地大运河府, 拱墅 , 桥西 ,980万, 4室2厅2卫 ,139.1平米, 70453元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264830847.html
 宏河嘉园, 钱塘 , 大江东 ,137万, 4室1厅2卫 ,133.96平米, 10227元/平米 ,南,中层,毛坯,https://hz.esf.fang.com/chushou/3_264991991.html
 官河锦庭, 富阳 , 东洲 ,410万, 3室2厅1卫 ,88.25平米, 46459元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264993610.html
 三塘北村, 拱墅 , 三塘 ,137万, 2室1厅1卫 ,54.48平米, 25147元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264823206.html
 融信萧山公馆, 萧山 , 北干 ,860万, 4室2厅3卫 ,182.69平米, 47074元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264561954.html
 铂金时代, 滨江 , 西兴 ,550万, 4室2厅2卫 ,136.79平米, 40208元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_265049969.html
 国玺悦龙府, 萧山 , 宁围 ,728.88万, 暂无 ,190.64平米, 38233元/平米 ,南北,中层,豪华装修,https://hz.esf.fang.com/chushou/3_264777019.html
 星翠澜庭, 萧山 , 钱江世纪城 ,598万, 3室2厅2卫 ,107.6平米, 55576元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_265047978.html
 东裕华庭, 钱塘 , 临江 ,128万, 3室2厅2卫 ,89.97平米, 14227元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264503225.html
 采荷东区, 上城 , 采荷 ,310万, 2室2厅1卫 ,66.68平米, 46491元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264610870.html
 融智创城, 钱塘 , 大江东 ,190万, 3室2厅2卫 ,100.11平米, 18979元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264511461.html
 新城国际花园, 上城 , 钱江新城 ,980万, 3室2厅2卫 ,181.28平米, 54060元/平米 ,南北, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264477149.html
 招商越秀公园1872, 上城 , 艮北新城 ,950万, 4室2厅2卫 ,162.02平米, 58635元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265025262.html
 亚奥城, 萧山 , 钱江世纪城 ,358.88万, 3室2厅1卫 ,124.14平米, 28909元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264968762.html
 归锦府, 上城 , 城东新城 ,530万, 3室2厅2卫 ,99.66平米, 53181元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_265029944.html
 潮听明月公寓, 上城 , 艮北新城 ,598万, 4室2厅2卫 ,133.75平米, 44710元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265029795.html
 柠檬郡家园, 钱塘 , 金沙湖 ,213万, 3室2厅1卫 ,89.7平米, 23746元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264778082.html
 都会钱塘西区水云城, 钱塘 , 大学城北 ,280万, 3室2厅2卫 ,87.24平米, 32095元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264777935.html
 体育场路176号, 拱墅 , 宝善桥 ,260万, 3室1厅1卫 ,69.71平米, 37297元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_264870217.html
 彩虹城, 滨江 , 浦沿 ,950万, 4室2厅3卫 ,185.87平米, 51111元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264850116.html
 双荡新村, 拱墅 , 湖墅 ,223万, 2室1厅1卫 ,67.39平米, 33091元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_265037666.html
 春天花园, 西湖 , 文新 ,650万, 4室2厅2卫 ,142.92平米, 45480元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_264564660.html
 塘河南村, 拱墅 , 塘河 ,128万, 2室1厅1卫 ,55.8平米, 22939元/平米 ,南北,顶层,简装修,https://hz.esf.fang.com/chushou/3_265026158.html
 温兴风情苑, 滨江 , 西兴 ,285万, 3室2厅2卫 ,104.29平米, 27328元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_265044177.html
 晓月映翠, 滨江 , 长河 ,618万, 3室2厅2卫 ,108.48平米, 56969元/平米 ,南北,中层,精装修,https://hz.esf.fang.com/chushou/3_265031762.html
 保利滨江上品, 上城 , 紫阳 ,1550万, 4室2厅2卫 ,131.2平米, 118140元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264543904.html
 泊悦府, 余杭 , 老余杭 ,390万, 3室2厅2卫 ,128.11平米, 30443元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265011557.html
 凯旋苑, 上城 , 采荷 ,558万, 3室2厅2卫 ,108.15平米, 51595元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265036677.html
 绿城桃源小镇, 余杭 , 闲林 ,170万, 3室2厅1卫 ,89.9平米, 18910元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264868652.html
 丰北三苑, 萧山 , 钱江世纪城 ,275万, 3室1厅1卫 ,100.57平米, 27344元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_265022572.html
 冠苑小区, 西湖 , 文新 ,560万, 3室2厅1卫 ,107.99平米, 51857元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_265038563.html
 君品名邸, 萧山 , 钱江世纪城 ,880万, 4室2厅3卫 ,138.27平米, 63644元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264986228.html
 六合天寓, 滨江 , 浦沿 ,480万, 3室2厅1卫 ,110.45平米, 43459元/平米 ,西,高层,精装修,https://hz.esf.fang.com/chushou/3_264492501.html
 双菱新村, 上城 , 采荷 ,300万, 2室2厅1卫 ,60.05平米, 49958元/平米 ,西,高层,简装修,https://hz.esf.fang.com/chushou/3_264546162.html
 顺发康庄, 萧山 , 钱江世纪城 ,1100万, 4室2厅4卫 ,251.66平米, 43710元/平米 ,南, 底层 ,毛坯,https://hz.esf.fang.com/chushou/3_264996410.html
 湖墅观邸, 拱墅 , 塘河 ,560万, 3室1厅1卫 ,89.9平米, 62291元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264658078.html
 观邸国际公寓, 滨江 , 浦沿 ,530万, 3室2厅2卫 ,132.75平米, 39925元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_264709821.html
 玲珑府, 滨江 , 西兴 ,330万, 3室2厅2卫 ,73.6平米, 44837元/平米 ,南,中层,简装修,https://hz.esf.fang.com/chushou/3_264934246.html
 六眼井, 滨江 , 西兴 ,180万, 3室1厅2卫 ,59.49平米, 30257元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264478078.html
 中兴花园百合苑, 滨江 , 滨盛 ,495万, 3室2厅1卫 ,109.77平米, 45094元/平米 ,南,高层,精装修,https://hz.esf.fang.com/chushou/3_265029016.html
 融信学院府, 拱墅 , 申花 ,730万, 4室2厅2卫 ,128.02平米, 57022元/平米 ,南北, 底层 ,简装修,https://hz.esf.fang.com/chushou/3_264500611.html
 湘湖人家, 萧山 , 闻堰 ,218万, 3室2厅2卫 ,118.31平米, 18426元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264943410.html
 长德公寓, 拱墅 , 三塘 ,190万, 2室2厅1卫 ,70.52平米, 26943元/平米 ,南,低层,简装修,https://hz.esf.fang.com/chushou/3_264844642.html
 盛元慧谷, 滨江 , 浦沿 ,630万, 3室2厅2卫 ,143.03平米, 44047元/平米 ,南北,低层,精装修,https://hz.esf.fang.com/chushou/3_264953516.html
 博印名邸, 萧山 , 新街 ,235万, 3室2厅2卫 ,86.8平米, 27074元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_265032151.html
 求是村, 西湖 , 黄龙 ,410万, 3室1厅1卫 ,76.62平米, 53511元/平米 ,南,高层,简装修,https://hz.esf.fang.com/chushou/3_264798113.html
 春风金沙里, 钱塘 , 金沙湖 ,370万, 3室2厅2卫 ,105.95平米, 34922元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264954392.html
 清水公寓, 拱墅 , 湖墅 ,485万, 2室2厅1卫 ,89.24平米, 54348元/平米 ,南北,高层,简装修,https://hz.esf.fang.com/chushou/3_265034943.html
 大关南一苑, 拱墅 , 大关 ,198万, 2室1厅1卫 ,66.32平米, 29855元/平米 ,南,顶层,简装修,https://hz.esf.fang.com/chushou/3_264666507.html
 天阳棕榈湾, 余杭 , 勾庄 ,190万, 3室2厅2卫 ,117.83平米, 16125元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265017404.html
 保利潮起云上府, 萧山 , 宁围 ,460万, 3室2厅2卫 ,112.23平米, 40987元/平米 ,南,顶层,精装修,https://hz.esf.fang.com/chushou/3_264884611.html
 顺发·美颂城, 萧山 , 钱江世纪城 ,385万, 4室2厅2卫 ,117.32平米, 32816元/平米 ,南,中层,精装修,https://hz.esf.fang.com/chushou/3_265048009.html
 万和玺园, 拱墅 , 三塘 ,520万, 3室2厅1卫 ,88.97平米, 58447元/平米 ,南,低层,精装修,https://hz.esf.fang.com/chushou/3_264824148.html
 滨江东原拥翠府, 萧山 , 开发区 ,480万, 4室2厅2卫 ,124.76平米, 38474元/平米 ,南, 底层 ,精装修,https://hz.esf.fang.com/chushou/3_264778153.html
