小区名称,所在市,具体位置,房屋总价,户型,占地,单价,朝向,楼层,装修,网址
 新凯家园四期, 松江 , 泗泾 ,198万, 2室1厅1卫 ,72.1平米, 27462元/平米 ,南,高层,毛坯,https://sh.esf.fang.com/chushou/3_429344649.html
 天平小区, 徐汇 , 徐家汇 ,550万, 1室1厅1卫 ,55.35平米, 99368元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_426972457.html
 金汇豪庭, 闵行 , 古美 ,1815万, 4室2厅3卫 ,238.51平米, 76097元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429708892.html
 缘圆宝邸, 嘉定 , 江桥 ,289万, 2室2厅1卫 ,73.84平米, 39139元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_427296360.html
 馨华苑, 宝山 , 大华 ,570万, 2室2厅1卫 ,89.99平米, 63340元/平米 ,南,中层,毛坯,https://sh.esf.fang.com/chushou/3_428047733.html
 东方康洛, 徐汇 , 漕河泾 ,1250万, 3室2厅2卫 ,143.02平米, 87400元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429637978.html
 莘松四村, 闵行 , 莘庄 ,255万, 2室1厅1卫 ,71.33平米, 35749元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429248720.html
 仁恒西郊花园, 青浦 , 徐泾 ,1720万, 4室2厅1卫 ,223平米, 77130元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429573102.html
 田林十四村高层, 徐汇 , 田林 ,228万, 1室1厅1卫 ,35.86平米, 63581元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429686974.html
 广达新苑, 闵行 , 航华 ,408万, 2室2厅1卫 ,85.08平米, 47955元/平米 ,南北,低层,豪华装修,https://sh.esf.fang.com/chushou/3_427934788.html
 金地格林公馆, 嘉定 , 南翔 ,288万, 2室2厅1卫 ,69.02平米, 41727元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429403699.html
 美地芳邻苑, 浦东 , 曹路 ,350万, 2室1厅1卫 ,74平米, 47297元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429340242.html
 印象春城, 浦东 , 周浦 ,395万, 3室2厅1卫 ,89.85平米, 43962元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_428679223.html
 韵动时代, 闵行 , 金汇 ,700万, 2室2厅2卫 ,101平米, 69307元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429664162.html
 保利悦庭, 宝山 , 淞南 ,578万, 3室2厅1卫 ,94.35平米, 61261元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_427512519.html
 虹旭二小区, 长宁 , 虹桥 ,159万, 1室0厅1卫 ,33.98平米, 46792元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429543732.html
 浦发绿城2079弄小区, 浦东 , 三林 ,450万, 2室2厅1卫 ,79.21平米, 56811元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_427765777.html
 水岸金桥苑, 嘉定 , 江桥 ,275万, 2室2厅1卫 ,73.33平米, 37502元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_427295940.html
 凯利海华府, 浦东 , 北蔡 ,1890万, 4室2厅2卫 ,169.74平米, 111347元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429447581.html
 青筑雅苑, 青浦 , 青浦城区 ,325万, 4室1厅1卫 ,92.34平米, 35196元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_425448807.html
 浦江瑞和城玖街区, 闵行 , 浦江 ,140万, 1室1厅1卫 ,56.31平米, 24862元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_427089562.html
 浦江瑞和城壹街区, 闵行 , 浦江 ,148万, 1室1厅1卫 ,59.04平米, 25068元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_426988295.html
 绿地新里派克公馆, 青浦 , 赵巷 ,290万, 3室2厅1卫 ,91.82平米, 31584元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429637795.html
 上海未来黄山新城, 浦东 , 金杨 ,700万, 2室2厅2卫 ,100.6平米, 69583元/平米 ,南,低层,豪华装修,https://sh.esf.fang.com/chushou/3_428648517.html
 翔华新村, 嘉定 , 南翔 ,216万, 2室2厅1卫 ,77平米, 28052元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429342172.html
 秀苑小区, 虹口 , 凉城 ,275万, 2室1厅1卫 ,60.42平米, 45515元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429733546.html
 万科假日风景, 闵行 , 春申 ,1850万, 4室2厅2卫 ,212.37平米, 87112元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429680704.html
 绿地诺丁山, 松江 , 松江大学城 ,780万, 8室2厅8卫 ,210平米, 37143元/平米 ,南, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_426792630.html
 徐汇玺庭, 徐汇 , 田林 ,888万, 2室2厅1卫 ,94.88平米, 93592元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429674421.html
 新黄小区, 普陀 , 甘泉 ,180万, 1室0厅1卫 ,32.91平米, 54695元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429311684.html
 华润中央公园, 嘉定 , 南翔 ,870万, 4室2厅2卫 ,148.17平米, 58716元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429545910.html
 宁武小区, 杨浦 , 周家嘴路 ,549万, 2室1厅1卫 ,77.73平米, 70629元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429592445.html
 万兆家园一期, 闵行 , 七宝 ,590万, 3室2厅2卫 ,118.22平米, 49907元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429677968.html
 寿祥坊, 徐汇 , 康健 ,255万, 1室1厅1卫 ,34.8平米, 73276元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429379237.html
 梅陇三村, 徐汇 , 华东理工 ,160万, 1室0厅1卫 ,31.8平米, 50314元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_427304848.html
 春申景城MIDTOWN, 闵行 , 春申 ,730万, 2室2厅1卫 ,110.68平米, 65956元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429108815.html
 澜茵华庭, 嘉定 , 江桥 ,319万, 3室2厅1卫 ,103.81平米, 30729元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_427295946.html
 西班牙名园, 闵行 , 梅陇 ,999万, 3室2厅2卫 ,134.06平米, 74519元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429624566.html
 长堤花园别墅, 青浦 , 徐泾 ,3000万, 4室3厅3卫 ,326平米, 92025元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_415135322.html
 兰桥公寓北区, 松江 , 松江新城 ,293万, 3室2厅2卫 ,98平米, 29898元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_427550005.html
 蓝色收获, 金山 , 金山新城 ,78万, 2室2厅1卫 ,61.82平米, 12617元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_413320580.html
 鹏欣一品漫城三期, 闵行 , 浦江 ,1150万, 4室2厅2卫 ,187.38平米, 61373元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429303531.html
 西郊庄园马德里洋房, 闵行 , 华漕 ,1650万, 4室2厅3卫 ,233.09平米, 70788元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_419417544.html
 众众家园南苑, 闵行 , 莘庄 ,475万, 2室2厅1卫 ,88.19平米, 53861元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429257299.html
 保利叶之林, 宝山 , 上大 ,650.01万, 3室2厅1卫 ,112平米, 58037元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_428145275.html
 园南二村, 徐汇 , 植物园 ,355万, 2室1厅1卫 ,56.8平米, 62500元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429426943.html
 永康城浦欣苑, 闵行 , 浦江 ,200万, 2室1厅1卫 ,76.86平米, 26021元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_426969551.html
 万源城御璄, 闵行 , 古美 ,2500万, 4室2厅3卫 ,230平米, 108696元/平米 ,南,低层,豪华装修,https://sh.esf.fang.com/chushou/3_429028920.html
 四和花园, 静安 , 曹家渡 ,560万, 2室1厅1卫 ,66.4平米, 84337元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429440169.html
 枫林新村, 徐汇 , 斜土路 ,259万, 1室1厅1卫 ,36.8平米, 70380元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429512114.html
 嘉宝梦之湾, 嘉定 , 菊园新区 ,380万, 3室2厅1卫 ,98.13平米, 38724元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428712236.html
 金鹤新城双佳翠庭, 嘉定 , 江桥 ,224万, 2室2厅1卫 ,57.82平米, 38741元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429274949.html
 丽华公寓, 闵行 , 莘庄 ,439万, 2室2厅1卫 ,72.9平米, 60219元/平米 ,南北, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_429269712.html
 金杨新村三街坊, 浦东 , 金杨 ,330万, 2室2厅1卫 ,73.31平米, 45014元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429260740.html
 达安春之声花园, 普陀 , 万里 ,920万, 3室2厅2卫 ,121平米, 76033元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_428714193.html
 浦江瑞和城壹街区, 闵行 , 浦江 ,230万, 2室2厅1卫 ,79.42平米, 28960元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_426988386.html
 新锦港花园, 青浦 , 青浦城区 ,340万, 3室2厅2卫 ,136.34平米, 24938元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429534046.html
 西凌新邨, 黄浦 , 蓬莱公园 ,615万, 2室1厅1卫 ,60.26平米, 102058元/平米 ,东西,高层,精装修,https://sh.esf.fang.com/chushou/3_429378420.html
 水岸金桥苑, 嘉定 , 江桥 ,265万, 2室2厅1卫 ,73.58平米, 36015元/平米 ,南北, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_427296263.html
 龙州小区, 徐汇 , 华东理工 ,335万, 2室1厅1卫 ,70.12平米, 47775元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_429431249.html
 闵浦新苑四村, 闵行 , 浦江 ,300万, 2室2厅1卫 ,92.81平米, 32324元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_428505135.html
 恒联名人世家, 青浦 , 赵巷 ,3200万, 4室2厅4卫 ,437.71平米, 73108元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_415084771.html
 建邦国宸府, 金山 , 金山新城 ,212万, 3室2厅2卫 ,97平米, 21856元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_423034017.html
 泰德花苑, 徐汇 , 徐家汇 ,880万, 2室2厅1卫 ,111.28平米, 79080元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428133046.html
 永康城玉兰苑, 闵行 , 浦江 ,175万, 2室1厅1卫 ,77平米, 22727元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_428360706.html
 江晖苑, 浦东 , 川沙 ,224万, 2室2厅1卫 ,77.26平米, 28993元/平米 ,南,低层,毛坯,https://sh.esf.fang.com/chushou/3_429536881.html
 金桂苑, 徐汇 , 康健 ,550万, 2室2厅1卫 ,95平米, 57895元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429719991.html
 名人花苑, 徐汇 , 华泾 ,450万, 2室2厅1卫 ,80.04平米, 56222元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429726703.html
 中虹华苑, 嘉定 , 江桥 ,283万, 2室2厅1卫 ,72.94平米, 38799元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429432016.html
 静安新城二区, 闵行 , 静安新城 ,318万, 2室1厅1卫 ,65.34平米, 48669元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429668704.html
 瑞虹新城, 虹口 , 临平路 ,680万, 2室2厅1卫 ,72.06平米, 94366元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429710172.html
 爱建园, 徐汇 , 田林 ,1119万, 2室2厅2卫 ,102.93平米, 108715元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429670713.html
 盛华景苑, 徐汇 , 华泾 ,615万, 2室1厅1卫 ,81.62平米, 75349元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429726723.html
 西郊英园, 闵行 , 七宝 ,768万, 3室2厅2卫 ,113.1平米, 67905元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_428464797.html
 嘉宝梦之缘景庭, 嘉定 , 嘉定新城 ,560万, 3室2厅1卫 ,102.62平米, 54570元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429550071.html
 祥和名邸, 普陀 , 长征 ,708万, 2室2厅1卫 ,115平米, 61565元/平米 ,南北, 底层 ,简装修,https://sh.esf.fang.com/chushou/3_428267254.html
 绿地小米公社, 奉贤 , 奉城 ,98万, 2室1厅1卫 ,66平米, 14848元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_429527450.html
 联美品悦, 青浦 , 赵巷 ,300万, 3室2厅1卫 ,90.95平米, 32985元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429534059.html
 永康城永锦苑, 闵行 , 浦江 ,310万, 3室1厅1卫 ,95.66平米, 32406元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_426943901.html
 永康城玉兰苑, 闵行 , 浦江 ,170万, 2室1厅1卫 ,75.48平米, 22523元/平米 ,南北,低层,毛坯,https://sh.esf.fang.com/chushou/3_426943336.html
 梅陇三村, 徐汇 , 华东理工 ,160万, 1室0厅1卫 ,31.8平米, 50314元/平米 ,南,顶层,简装修,https://sh.esf.fang.com/chushou/3_427304848.html
 园南二村, 徐汇 , 植物园 ,330万, 2室1厅1卫 ,53平米, 62264元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429426877.html
 爱建园, 徐汇 , 田林 ,830万, 2室2厅2卫 ,102.09平米, 81301元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429246378.html
 四和花园, 静安 , 曹家渡 ,780万, 3室2厅1卫 ,94.63平米, 82426元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429445773.html
 南方新村, 闵行 , 古美 ,375万, 2室1厅1卫 ,75.12平米, 49920元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429692638.html
 永康城兴顺苑, 闵行 , 浦江 ,300万, 3室1厅1卫 ,101.31平米, 29612元/平米 ,南北,中层,毛坯,https://sh.esf.fang.com/chushou/3_426943886.html
 樱花苑, 普陀 , 真如 ,430万, 2室2厅1卫 ,75.11平米, 57249元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429645793.html
 虹桥路400弄小区, 徐汇 , 徐家汇 ,850万, 2室2厅1卫 ,111.97平米, 75913元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_426871505.html
 盛世南苑, 浦东 , 三林 ,235万, 1室1厅1卫 ,51.33平米, 45782元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429506744.html
 永康城浦欣苑, 闵行 , 浦江 ,200万, 2室1厅1卫 ,76.86平米, 26021元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_426969551.html
 浦航新城中城苑, 闵行 , 浦江 ,162万, 1室1厅1卫 ,58.82平米, 27542元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_429261554.html
 万里真金苑, 普陀 , 万里 ,639万, 2室2厅1卫 ,99.68平米, 64105元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428713729.html
 永康城浦晨雅苑, 闵行 , 浦江 ,150万, 1室1厅1卫 ,60.06平米, 24975元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_426943384.html
 金龙花苑玫瑰园, 徐汇 , 龙华 ,300万, 1室0厅1卫 ,34.74平米, 86356元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429673851.html
 金都雅苑, 奉贤 , 西渡 ,240万, 3室2厅2卫 ,109.07平米, 22004元/平米 ,南北,高层,豪华装修,https://sh.esf.fang.com/chushou/3_429371914.html
 保利茉莉公馆别墅, 闵行 , 浦江 ,1888万, 5室3厅4卫 ,180平米, 104889元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_429279068.html
 TODTOWN天荟悦麓, 闵行 , 莘庄 ,1602万, 3室2厅2卫 ,154.48平米, 103703元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429680900.html
 南丹路128弄小区, 徐汇 , 徐家汇 ,730万, 2室1厅1卫 ,73.11平米, 99850元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_427544652.html
 好家园, 宝山 , 通河 ,525万, 2室2厅1卫 ,90.8平米, 57819元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_423810820.html
 韵动时代, 闵行 , 金汇 ,860万, 3室2厅2卫 ,124.58平米, 69032元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429692092.html
 上海春城三期, 闵行 , 春申 ,593万, 3室2厅1卫 ,116.7平米, 50814元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429616476.html
 滨江公园壹号, 宝山 , 上大 ,780.01万, 3室2厅2卫 ,119.33平米, 65366元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_426486940.html
 双桥小区, 浦东 , 金桥 ,496万, 3室2厅1卫 ,103.55平米, 47900元/平米 ,南,顶层,豪华装修,https://sh.esf.fang.com/chushou/3_429255870.html
 九星苑, 闵行 , 古美 ,346万, 2室1厅1卫 ,59.61平米, 58044元/平米 ,南,顶层,豪华装修,https://sh.esf.fang.com/chushou/3_429686805.html
 九歌花园, 闵行 , 静安新城 ,608万, 2室2厅1卫 ,91.78平米, 66245元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428093679.html
 申地公寓, 静安 , 闸北公园 ,512万, 2室2厅1卫 ,78.48平米, 65240元/平米 ,南北,低层,简装修,https://sh.esf.fang.com/chushou/3_429621320.html
 田林十二村, 徐汇 , 田林 ,400万, 2室1厅1卫 ,50.8平米, 78740元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_429668597.html
 景怡佳苑, 奉贤 , 南桥 ,510万, 4室2厅3卫 ,214平米, 23832元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429614850.html
 中海戈雅园, 奉贤 , 奉城 ,228万, 4室2厅2卫 ,122平米, 18689元/平米 ,南北,顶层,精装修,https://sh.esf.fang.com/chushou/3_421004940.html
 富绅时代公馆, 青浦 , 青浦城区 ,360万, 3室2厅2卫 ,110.93平米, 32453元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429533949.html
 永康城浦欣苑, 闵行 , 浦江 ,135万, 1室1厅1卫 ,56.6平米, 23852元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_426943392.html
 梦丹苑, 青浦 , 青浦城区 ,190万, 3室2厅1卫 ,85.89平米, 22121元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429534075.html
 汇枫景苑, 宝山 , 上大 ,210.01万, 1室1厅1卫 ,54.18平米, 38762元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_428111140.html
 巨龙台湾城, 奉贤 , 西渡 ,180万, 2室2厅1卫 ,82.76平米, 21750元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_426283094.html
 张江汤臣豪园二期, 浦东 , 张江 ,1180万, 2室2厅2卫 ,94.87平米, 124381元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429688741.html
 大宅风范城, 嘉定 , 江桥 ,409万, 3室2厅2卫 ,118.13平米, 34623元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_427295495.html
 华城秀庭, 浦东 , 三林 ,1200万, 4室3厅2卫 ,155.72平米, 77061元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_427764407.html
 新凯家园四期, 松江 , 泗泾 ,198万, 2室1厅1卫 ,72.1平米, 27462元/平米 ,南,高层,毛坯,https://sh.esf.fang.com/chushou/3_429344649.html
 舒馨北苑, 浦东 , 川沙 ,355万, 2室1厅1卫 ,73.03平米, 48610元/平米 ,南,低层,简装修,https://sh.esf.fang.com/chushou/3_429655027.html
 永康城丹桂苑, 闵行 , 浦江 ,176万, 2室1厅1卫 ,75.13平米, 23426元/平米 ,南北,中层,毛坯,https://sh.esf.fang.com/chushou/3_426943821.html
 紫堤苑, 闵行 , 华漕 ,363万, 3室2厅1卫 ,102平米, 35588元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429706989.html
 万科假日风景, 闵行 , 春申 ,950万, 4室2厅2卫 ,170.76平米, 55634元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429108579.html
 源成春苑, 闵行 , 莘庄 ,490万, 2室2厅1卫 ,80.64平米, 60764元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_428684397.html
 田林十四村, 徐汇 , 田林 ,193万, 1室1厅1卫 ,37平米, 52162元/平米 ,南,高层,精装修,https://sh.esf.fang.com/chushou/3_429465579.html
 大华朗香花园, 宝山 , 上大 ,872万, 3室2厅2卫 ,146.26平米, 59620元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_426486595.html
 中瑞公寓, 徐汇 , 田林 ,580万, 2室2厅1卫 ,89平米, 65169元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429351477.html
 绿洲康城亲水湾二期, 浦东 , 御桥 ,540万, 2室2厅1卫 ,93.43平米, 57797元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_426652165.html
 上海壹街区, 静安 , 南京西路 ,1330万, 2室1厅1卫 ,97.83平米, 135950元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428268027.html
 云山星座苑, 浦东 , 金杨 ,800万, 3室2厅2卫 ,121平米, 66116元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429547835.html
 同济华城, 闵行 , 古美 ,500万, 1室1厅1卫 ,72.9平米, 68587元/平米 ,南,高层,简装修,https://sh.esf.fang.com/chushou/3_429692613.html
 莘松三村, 闵行 , 莘庄 ,320万, 2室1厅1卫 ,50.79平米, 63005元/平米 ,北,高层,简装修,https://sh.esf.fang.com/chushou/3_428684377.html
 前滩华唐名邸, 浦东 , 三林 ,2900万, 4室2厅3卫 ,207.68平米, 139638元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429593013.html
 翔川家园, 浦东 , 川沙 ,370万, 2室2厅1卫 ,85.61平米, 43219元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429400211.html
 金桥瑞仕花园, 浦东 , 金杨 ,1400万, 4室2厅2卫 ,186.5平米, 75067元/平米 ,南北,中层,豪华装修,https://sh.esf.fang.com/chushou/3_425738174.html
 瑞虹新城, 虹口 , 临平路 ,630万, 2室2厅1卫 ,70.66平米, 89159元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_429710499.html
 昱龙家园南区, 浦东 , 康桥 ,296万, 2室2厅1卫 ,73.65平米, 40190元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_427539383.html
 茂盛花园, 闵行 , 七宝 ,445万, 2室1厅1卫 ,74.59平米, 59659元/平米 ,南北,高层,简装修,https://sh.esf.fang.com/chushou/3_429678697.html
 金鹤新城缘圆宝邸, 嘉定 , 江桥 ,372万, 2室2厅1卫 ,72.91平米, 51022元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429301207.html
 永兴小区, 闵行 , 航华 ,259万, 2室1厅1卫 ,60.53平米, 42789元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429505327.html
 中建公元壹号, 奉贤 , 奉城 ,236万, 3室2厅2卫 ,130平米, 18154元/平米 ,南,中层,精装修,https://sh.esf.fang.com/chushou/3_428156157.html
 乾弘佳园, 虹口 , 曲阳 ,598万, 2室2厅1卫 ,105.22平米, 56833元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429598536.html
 金地未未来, 浦东 , 外高桥 ,850万, 3室2厅1卫 ,89.63平米, 94834元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_428624467.html
 海尚馨苑, 金山 , 金山新城 ,188万, 3室2厅2卫 ,142.93平米, 13153元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_427656086.html
 银泰苑, 闵行 , 春申 ,290万, 2室2厅1卫 ,84.97平米, 34130元/平米 ,南北,低层,毛坯,https://sh.esf.fang.com/chushou/3_429716444.html
 金鹤新城城杰苑, 嘉定 , 江桥 ,258万, 2室2厅1卫 ,72.36平米, 35655元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429269198.html
 上海春城三期, 闵行 , 春申 ,670万, 2室2厅1卫 ,99.34平米, 67445元/平米 ,南北,低层,精装修,https://sh.esf.fang.com/chushou/3_429409434.html
 莘南花苑二村, 闵行 , 春申 ,332万, 2室1厅1卫 ,68.44平米, 48510元/平米 ,南北,顶层,简装修,https://sh.esf.fang.com/chushou/3_429680449.html
 万业紫辰苑, 宝山 , 杨行 ,705万, 4室2厅1卫 ,142.89平米, 49339元/平米 ,南北,高层,精装修,https://sh.esf.fang.com/chushou/3_429713743.html
 南丹路128弄小区, 徐汇 , 徐家汇 ,560万, 2室1厅1卫 ,58.71平米, 95384元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429054270.html
 海尚东苑, 浦东 , 曹路 ,400万, 3室2厅1卫 ,110.88平米, 36075元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429589385.html
 龙湖紫悦湾, 青浦 , 赵巷 ,305万, 3室2厅1卫 ,89平米, 34270元/平米 ,南北,中层,精装修,https://sh.esf.fang.com/chushou/3_429534041.html
 崧泽华城青湖轩, 青浦 , 赵巷 ,218万, 2室2厅1卫 ,80.74平米, 27000元/平米 ,南,低层,精装修,https://sh.esf.fang.com/chushou/3_429680889.html
 园南一村, 徐汇 , 植物园 ,425万, 2室1厅1卫 ,60.8平米, 69901元/平米 ,南,顶层,精装修,https://sh.esf.fang.com/chushou/3_428050268.html
 西虹桥壹号, 青浦 , 朱家角 ,300万, 3室2厅2卫 ,95.64平米, 31368元/平米 ,南北,中层,简装修,https://sh.esf.fang.com/chushou/3_429637919.html
 中建·玖里书香别墅, 浦东 , 临港新城 ,350万, 3室2厅2卫 ,137平米, 25547元/平米 ,南, 底层 ,精装修,https://sh.esf.fang.com/chushou/10_429336293.html
 高华小区, 闵行 , 老闵行 ,135万, 2室1厅1卫 ,49.2平米, 27439元/平米 ,南北, 底层 ,精装修,https://sh.esf.fang.com/chushou/3_428916338.html
 三林世博家园(东书房路390弄), 浦东 , 三林 ,290万, 1室1厅1卫 ,64.78平米, 44767元/平米 ,南,中层,简装修,https://sh.esf.fang.com/chushou/3_429090297.html
